Date,Open,High,Low,Close,Adj Close,Volume
2023-04-26,116.029999,117.089996,114.680000,115.449997,111.461594,15566100
2023-04-27,115.620003,117.010002,114.879997,116.830002,112.793915,16279200
2023-04-28,117.250000,119.919998,116.830002,118.339996,114.251755,24374000
2023-05-01,115.989998,117.300003,114.449997,114.669998,110.708534,17355000
2023-05-02,113.940002,113.940002,109.290001,110.099998,106.296417,24324100
2023-05-03,109.080002,109.809998,107.760002,107.930000,104.201378,16212300
2023-05-04,107.900002,108.750000,105.910004,106.040001,102.376671,17177200
2023-05-05,108.550003,109.430000,107.529999,108.680000,104.925468,14964700
2023-05-08,110.500000,110.970001,109.040001,109.110001,105.340622,11187800
2023-05-09,108.339996,110.230003,108.209999,109.139999,105.369576,11370800
2023-05-10,109.739998,110.010002,106.709999,107.739998,104.017944,14884800
2023-05-11,106.489998,106.820000,104.930000,105.790001,102.135315,17165900
2023-05-12,106.309998,107.010002,104.779999,105.779999,102.125664,12608300
2023-05-15,105.510002,105.930000,104.580002,105.070000,102.320427,13715600
2023-05-16,104.629997,104.809998,102.019997,102.519997,99.837158,14795200
2023-05-17,103.389999,105.230003,102.849998,104.820000,102.076965,14064700
2023-05-18,104.550003,105.910004,104.129997,105.769997,103.002098,12005600
2023-05-19,106.570000,107.050003,105.820000,106.260002,103.479286,13357700
2023-05-22,105.839996,107.040001,104.879997,104.970001,102.223038,12882000
2023-05-23,105.989998,108.220001,105.750000,106.400002,103.615616,14394400
2023-05-24,107.379997,108.510002,106.730003,107.589996,104.774467,16340300
2023-05-25,105.940002,106.430000,104.709999,105.660004,102.894989,14316500
2023-05-26,106.470001,106.949997,104.830002,104.970001,102.223038,12370300
2023-05-30,103.290001,104.120003,102.610001,104.040001,101.317368,11938000
2023-05-31,102.290001,103.040001,101.739998,102.180000,99.506050,24926100
2023-06-01,101.750000,105.580002,101.260002,103.360001,100.655167,13551900
2023-06-02,105.160004,106.129997,104.529999,105.760002,102.992371,14110300
2023-06-05,107.190002,107.190002,105.089996,105.290001,102.534668,10628000
2023-06-06,104.150002,106.269997,103.980003,106.150002,103.372154,12209800
2023-06-07,106.790001,108.889999,106.730003,108.529999,105.689880,16027100
2023-06-08,108.769997,109.139999,105.900002,108.190002,105.358772,13517100
2023-06-09,108.459999,108.610001,107.160004,107.389999,104.579712,12251600
2023-06-12,105.809998,107.059998,105.559998,106.419998,103.635094,14112000
2023-06-13,107.379997,108.339996,106.279999,106.440002,103.654572,13533800
2023-06-14,107.449997,108.110001,104.389999,105.160004,102.408073,16627700
2023-06-15,105.500000,107.029999,105.440002,105.889999,103.118965,16224100
2023-06-16,106.360001,106.769997,104.959999,105.129997,102.378845,43124000
2023-06-20,104.680000,104.769997,102.120003,102.720001,100.031914,17514100
2023-06-21,102.500000,104.629997,102.330002,103.870003,101.151825,13285700
2023-06-22,102.839996,103.889999,102.650002,103.300003,100.596741,12455300
2023-06-23,102.589996,102.820000,101.620003,102.400002,99.720291,17933600
2023-06-26,102.199997,104.910004,102.199997,104.290001,101.560829,14283400
2023-06-27,104.050003,104.610001,103.269997,104.550003,101.814034,13227500
2023-06-28,104.309998,105.820000,103.199997,105.400002,102.641785,13084100
2023-06-29,105.660004,106.730003,105.129997,106.699997,103.907761,11364400
2023-06-30,107.320000,107.879997,106.809998,107.250000,104.443367,13542700
2023-07-03,107.489998,108.459999,107.070000,107.459999,104.647873,7397000
2023-07-05,107.629997,107.919998,106.099998,106.910004,104.112274,12491200
2023-07-06,105.089996,105.720001,102.430000,102.919998,100.226685,17961400
2023-07-07,101.919998,104.000000,101.559998,103.160004,100.460411,21926600
2023-07-10,102.970001,104.750000,102.750000,104.690002,101.950363,14877600
2023-07-11,105.260002,106.160004,104.809998,105.970001,103.196869,12581100
2023-07-12,107.000000,107.650002,106.129997,106.489998,103.703255,13238200
2023-07-13,105.970001,106.230003,103.320000,104.540001,101.804291,26826800
2023-07-14,104.050003,104.050003,100.529999,100.940002,98.298500,28165400
2023-07-17,100.720001,101.669998,100.220001,101.379997,98.726982,18051300
2023-07-18,100.919998,102.199997,100.339996,100.919998,98.279022,24617800
2023-07-19,101.050003,102.400002,100.800003,101.620003,98.960709,15556500
2023-07-20,102.540001,103.660004,102.360001,103.410004,100.703873,15740200
2023-07-21,104.160004,104.379997,103.260002,103.889999,101.171303,17099600
2023-07-24,104.360001,106.160004,103.959999,105.519997,102.758644,15090900
2023-07-25,105.059998,106.089996,104.540001,105.680000,102.914459,14116100
2023-07-26,105.110001,105.720001,104.639999,105.089996,102.339890,15159600
2023-07-27,106.000000,106.989998,104.739998,105.419998,102.661255,17677900
2023-07-28,105.110001,105.160004,102.320000,104.160004,101.434242,17566400
2023-07-31,105.190002,107.860001,105.190002,107.239998,104.433632,24197000
2023-08-01,106.949997,107.320000,105.529999,106.620003,103.829865,14177400
2023-08-02,106.260002,106.379997,104.570000,105.290001,102.534668,13484100
2023-08-03,105.889999,107.879997,105.300003,107.120003,104.316780,16280400
2023-08-04,107.959999,109.239998,107.330002,107.419998,104.608925,14275700
2023-08-07,107.900002,108.419998,106.510002,107.199997,104.394676,12410800
2023-08-08,106.040001,107.750000,104.839996,107.730003,104.910812,14065600
2023-08-09,108.709999,110.419998,108.309998,109.559998,106.692917,19919600
2023-08-10,110.190002,111.629997,109.440002,110.120003,107.238266,15837200
2023-08-11,110.370003,112.070000,110.050003,111.830002,108.903519,14043700
2023-08-14,111.680000,111.980003,110.779999,111.919998,108.991165,12973400
2023-08-15,110.750000,110.860001,107.970001,108.160004,106.192993,14909600
2023-08-16,108.279999,109.330002,106.279999,106.339996,104.406090,13695100
2023-08-17,107.419998,110.150002,107.419998,108.400002,106.428627,16709500
2023-08-18,107.639999,110.199997,107.620003,110.040001,108.038803,16218400
2023-08-21,110.360001,110.980003,108.139999,108.709999,106.732986,11092400
2023-08-22,109.169998,109.720001,107.949997,108.099998,106.134079,10520800
2023-08-23,107.040001,107.300003,105.720001,107.150002,105.201363,11435600
2023-08-24,106.419998,107.769997,106.070000,106.349998,104.415909,10818500
2023-08-25,107.430000,108.930000,106.620003,108.250000,106.281357,13579300
