Date,Open,High,Low,Close,Adj Close,Volume
2023-04-26,231.220001,232.770004,226.720001,228.149994,226.373718,8400400
2023-04-27,228.669998,229.630005,226.610001,229.009995,227.227036,7128200
2023-04-28,228.649994,233.570007,228.059998,232.729996,230.918091,11627900
2023-05-01,232.869995,234.589996,231.509995,232.509995,230.699768,4571100
2023-05-02,231.949997,232.369995,226.210007,226.979996,225.212845,5244000
2023-05-03,226.979996,228.669998,225.919998,225.979996,224.220627,4093300
2023-05-04,224.839996,226.059998,223.479996,225.600006,223.843597,5648700
2023-05-05,228.339996,232.339996,227.289993,231.779999,229.975464,6237000
2023-05-08,231.250000,233.449997,231.250000,232.229996,230.421967,2938400
2023-05-09,231.080002,234.089996,230.820007,233.259995,231.443939,4352100
2023-05-10,234.300003,234.809998,228.899994,231.270004,229.469437,5245000
2023-05-11,230.750000,231.520004,228.270004,231.009995,229.658325,3818000
2023-05-12,232.000000,232.729996,229.820007,231.380005,230.026184,3430300
2023-05-15,231.190002,232.830002,230.550003,232.809998,231.447800,2843200
2023-05-16,232.559998,233.100006,229.630005,230.470001,229.121490,4289700
2023-05-17,232.729996,233.889999,230.550003,232.649994,231.288727,4990100
2023-05-18,232.399994,234.149994,231.130005,233.600006,232.233200,6621900
2023-05-19,234.000000,234.339996,231.940002,233.309998,231.944870,5399100
2023-05-22,233.309998,233.869995,231.179993,231.279999,229.926758,3987800
2023-05-23,229.270004,229.490005,223.660004,224.580002,223.265961,8537200
2023-05-24,222.550003,223.100006,220.029999,222.250000,220.949585,6730800
2023-05-25,222.449997,224.690002,220.490005,223.380005,222.072998,6827600
2023-05-26,223.820007,226.210007,223.339996,225.009995,223.693436,5067300
2023-05-30,225.009995,225.470001,219.750000,221.639999,220.343170,6916000
2023-05-31,219.960007,221.529999,216.139999,221.029999,219.736740,20460600
2023-06-01,222.729996,226.710007,222.429993,226.500000,225.174728,7003600
2023-06-02,228.809998,230.270004,227.419998,228.789993,227.451309,5895500
2023-06-05,227.910004,228.330002,225.309998,226.770004,225.443146,4858900
2023-06-06,226.690002,229.250000,226.160004,228.220001,226.884674,6020100
2023-06-07,227.000000,227.550003,221.020004,225.270004,223.951920,8517200
2023-06-08,225.089996,225.139999,222.410004,223.050003,221.744919,6248200
2023-06-09,223.639999,225.179993,222.759995,223.559998,222.251938,6385000
2023-06-12,224.410004,226.449997,223.630005,226.169998,224.846649,8621100
2023-06-13,225.619995,227.149994,222.630005,223.399994,222.092850,6868700
2023-06-14,223.740005,225.470001,222.580002,223.440002,222.132614,9160700
2023-06-15,222.020004,227.110001,221.369995,226.169998,224.846649,12534000
2023-06-16,226.449997,229.800003,226.080002,228.910004,227.570633,13628500
2023-06-20,227.000000,229.570007,226.179993,226.470001,225.144897,12312300
2023-06-21,226.119995,228.630005,224.979996,227.250000,225.920349,7032100
2023-06-22,226.360001,228.929993,225.500000,228.389999,227.053665,6275500
2023-06-23,227.220001,229.979996,226.389999,229.550003,228.206894,5422500
2023-06-26,229.440002,230.100006,226.199997,226.300003,224.975891,5165400
2023-06-27,227.479996,228.610001,226.520004,227.339996,226.009811,4628500
2023-06-28,227.500000,228.059998,226.020004,227.960007,226.626190,5324500
2023-06-29,228.789993,234.699997,228.600006,234.320007,232.948959,7118900
2023-06-30,236.270004,238.279999,235.949997,237.479996,236.090469,6879100
