Date,Open,High,Low,Close,Adj Close,Volume
2024-02-12,125.000000,125.480003,124.400002,125.339996,124.549957,5257400
2024-02-13,125.980003,126.860001,124.480003,125.430000,124.639389,7273400
2024-02-14,125.610001,126.029999,124.820000,125.820000,125.026932,6622400
2024-02-15,125.970001,127.230003,125.949997,126.540001,125.742393,5756700
2024-02-16,126.500000,128.089996,126.169998,127.790001,126.984512,6266500
2024-02-20,128.130005,129.289993,127.209999,127.370003,126.567162,6952800
2024-02-21,127.440002,128.160004,126.800003,128.119995,127.312431,4849200
2024-02-22,128.149994,129.720001,127.650002,129.259995,128.445251,6517400
2024-02-23,129.789993,130.240005,128.860001,129.449997,128.634048,5177400
2024-02-26,129.380005,129.699997,128.470001,128.839996,128.027893,5158400
2024-02-27,128.259995,129.160004,127.800003,129.029999,128.216705,4780200
2024-02-28,129.339996,129.399994,127.699997,128.190002,127.381996,5697200
2024-02-29,128.100006,128.850006,127.059998,127.150002,126.348549,11246100
2024-03-01,126.870003,127.849998,126.419998,126.959999,126.159744,6023400
2024-03-04,124.459999,126.540001,123.290001,124.050003,123.268089,12706200
2024-03-05,124.680000,125.040001,122.389999,122.830002,122.055779,8277800
2024-03-06,122.839996,124.760002,122.510002,123.750000,122.969978,8251400
2024-03-07,123.360001,124.529999,122.820000,123.989998,123.208466,8982200
2024-03-08,123.230003,124.040001,122.059998,123.500000,122.721558,9822700
2024-03-11,124.650002,124.650002,121.839996,122.769997,121.996155,7769300
2024-03-12,123.000000,123.209999,121.430000,122.660004,121.886856,11621800
2024-03-13,123.160004,123.209999,120.800003,122.160004,121.390007,9186000
2024-03-14,121.320000,121.320000,119.660004,120.510002,120.510002,10132500
2024-03-15,119.839996,121.940002,119.230003,121.519997,121.519997,46476800
2024-03-18,121.849998,122.510002,121.129997,121.440002,121.440002,8311900
2024-03-19,121.440002,122.260002,120.430000,122.199997,122.199997,11696600
2024-03-20,121.279999,123.910004,120.379997,123.849998,123.849998,9793200
2024-03-21,123.690002,124.190002,123.059998,123.620003,123.620003,8156300
2024-03-22,123.790001,124.489998,123.220001,123.849998,123.849998,7022500
2024-03-25,124.080002,125.580002,123.769997,125.309998,125.309998,7605800
2024-03-26,125.779999,126.080002,124.849998,125.519997,125.519997,8864400
2024-03-27,132.869995,133.100006,130.110001,131.750000,131.750000,16061600
2024-03-28,132.000000,132.419998,131.080002,131.949997,131.949997,10189700
2024-04-01,131.679993,131.929993,130.110001,130.990005,130.990005,5377600
2024-04-02,130.100006,130.759995,129.279999,130.350006,130.350006,6584200
2024-04-03,130.350006,132.300003,129.429993,129.899994,129.899994,7741400
2024-04-04,130.830002,130.940002,127.339996,127.660004,127.660004,6753200
2024-04-05,127.650002,128.600006,127.000000,127.989998,127.989998,5691800
2024-04-08,127.639999,127.919998,125.879997,126.559998,126.559998,6282500
2024-04-09,126.580002,127.000000,125.510002,126.709999,126.709999,4696600
2024-04-10,125.860001,127.000000,125.050003,126.750000,126.750000,5787700
2024-04-11,126.550003,127.139999,125.459999,126.150002,126.150002,6187200
2024-04-12,127.040001,127.110001,125.099998,125.739998,125.739998,7369700
2024-04-15,126.690002,127.820000,125.870003,126.190002,126.190002,6241000
2024-04-16,126.559998,126.800003,125.029999,125.059998,125.059998,5587300
2024-04-17,125.669998,126.190002,124.709999,125.370003,125.370003,6122800
2024-04-18,125.519997,125.519997,124.500000,125.230003,125.230003,5992700
2024-04-19,125.650002,126.120003,124.889999,125.779999,125.779999,8403100
2024-04-22,126.709999,128.080002,126.220001,126.940002,126.940002,7805800
2024-04-23,128.100006,128.100006,126.739998,126.879997,126.879997,7744000
2024-04-24,126.820000,127.589996,125.349998,127.000000,127.000000,7128300
2024-04-25,129.690002,132.800003,128.759995,130.720001,130.720001,12747100
2024-04-26,130.130005,131.910004,130.130005,131.240005,131.240005,4897273
